video,laughter_start,laughter_end,laughter_value,start_segment_s,end_segment_s,start_segment_frame,end_segment_frame,gaze_0_y,gaze_1_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,p_scale,p_rx,p_ry,p_rz,p_tx,p_ty,AU01_r,AU02_r,AU04_r,AU06_r,AU07_r,AU12_r,AU14_r,AU23_r,AU26_r,AU01_c,AU04_c,AU05_c,AU06_c,AU07_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU23_c,AU25_c,AU26_c,eyebrow_raise,frown
RobGleeson,105,106,1,102,105,3061,3150,0.085738338,0.048895305,22.02017534,6.905461843,13.49422046,0.079529589,0.390315683,0.036119203,0.043762168,0.101475101,0.397184868,0.038140415,36.70274141,11.21202961,0.056270271,0,0.546989853,0.148932651,1.0588171,0.684425188,0.429034884,1.123988872,0.732864587,0.044444444,0.333333333,0.377777778,0.155555556,0.311111111,0,0.355555556,0.566666667,0.677777778,0.9,0.055555556,0.422222222,0.322222222,0.043665399,0.029259884
RobGleeson,130,131,1,106,130,3181,3900,0.044195758,0.037363252,43.8544179,13.22889044,14.01704681,0.117309888,0.141887032,0.093073512,0.045652399,0.114931791,0.150795711,0.093283668,72.15578779,21.39162703,0.524999158,0.201226531,0.06545662,0.24953635,1.219258264,0.851327316,0.38075001,0.322896562,0.94230342,0.313888889,0.009722222,0.472222222,0.240277778,0.194444444,0.081944444,0.380555556,0.376388889,0.130555556,0.451388889,0.051388889,0.506944444,0.391666667,0.078917686,0.032043085
RobGleeson,141,146,1,131,141,3931,4230,0.129100636,0.130256231,37.30306165,13.44774319,265.346084,0.081296567,0.092374807,0.04725825,0.81678491,0.08889634,0.10763996,0.048958124,358.7618135,158.8830213,0.256893971,0.084027202,0.031770042,0.027881595,0.316181363,0.099250635,0.066135885,0.024738232,0.170704382,0.1,0,0,0.01,0.01,0,0.05,0.1,0.043333333,0.086666667,0,0.083333333,0.066666667,0.314765792,0.338494253
RobGleeson,155,156,1,146,155,4381,4650,0.081236573,0.078638872,32.62098384,26.73388108,18.37637066,0.180864733,0.168704083,0.070479746,0.065563026,0.174342438,0.178766484,0.070324894,53.68060976,45.19345804,0.737817858,0.064724211,0.263766466,0.279782035,1.38938823,0.619785467,0.323344125,0.429029321,0.902170603,0.314814815,0.144444444,0.348148148,0.311111111,0.455555556,0.040740741,0.222222222,0.340740741,0.362962963,0.662962963,0.077777778,0.577777778,0.42962963,0.136843361,0.048189706
RobGleeson,157,158,1,156,157,4681,4710,0.028373436,0.067500011,3.773872111,23.19004145,17.069637,0.20704028,0.032672663,0.037198353,0.060519234,0.201234381,0.039373567,0.036349021,4.425602197,38.68731391,1.834136033,0.145949937,0.463847395,0.104858923,0.791956367,0.61900344,0.261582873,0.51237702,0.868540867,1,0,1,0,0.2,0,0.333333333,0.433333333,0.3,0.366666667,0,0.466666667,0.4,0.111665184,0.047497262
RobGleeson,161,165,1,158,161,4741,4830,0.042834223,0.055682074,18.54850677,10.14033968,13.88059857,0.101560765,0.093680952,0.218741533,0.041183701,0.099853097,0.100641426,0.218378898,30.79993872,15.69450131,0.199125557,0.035737803,0.185065865,0.313648593,1.442175644,0.452565481,0.324910736,0.375167962,0.601785219,0.222222222,0.4,0.1,0.522222222,0.566666667,0,0.1,0.422222222,0.077777778,0.411111111,0,0.322222222,0.255555556,0.141661896,0.023029637
RobGleeson,180,181,1,165,180,4951,5400,0.04272676,0.040655343,51.71591088,16.37560497,13.30209938,0.133377206,0.099959204,0.093306474,0.038386121,0.129796291,0.10952708,0.0933708,83.10136005,26.44320227,0.255602523,0.022472836,0.156154284,0.526969607,1.789786202,1.3219601,0.474547581,0.198075674,0.85986033,0.186666667,0.073333333,0,0.395555556,0.56,0.182222222,0.595555556,0.686666667,0.155555556,0.528888889,0.066666667,0.56,0.433333333,0.080877663,0.032019109
RobGleeson,183,186,1,181,183,5431,5490,0.037436221,0.034995899,7.01135184,20.01564391,14.82750793,0.1420299,0.081051488,0.030019693,0.04823844,0.136200701,0.091006911,0.030308645,11.2928777,32.10234002,0.265423247,0.000655556,0.304058788,0.005629132,0.850258567,0.121600242,0.037840707,0.216745905,0.541884807,0.083333333,0,0.566666667,0,0,0.116666667,0,0,0.733333333,0.166666667,0,0.65,0.166666667,0.040681207,0.047697755
RobGleeson,188,189,1,186,188,5581,5640,0.055982658,0.046332177,32.28248361,5.458093219,4.827697709,0.051825413,0.10526511,0.067019063,0.011878903,0.052673599,0.112019384,0.067289497,51.17828785,8.726742629,0,0,0,0.943895083,2.076717567,2.324638667,0.761494783,0.41370886,0.458905927,0,0,0,0.683333333,1,0.583333333,0.916666667,1,0.216666667,0.516666667,0.05,0.416666667,0.283333333,0.035029935,0.011555236
RobGleeson,235,237,2,189,235,5671,7050,0.061740906,0.051418659,41.41854564,12.31078806,11.96869271,0.115815115,0.29011186,0.131059679,0.04107937,0.116012487,0.302842793,0.131625529,68.26783635,19.82735976,1.065639092,0.187257654,0.321472496,0.165831075,1.106519696,0.62237207,0.280814364,0.568796519,0.596931488,0.489130435,0.115217391,0.49057971,0.143478261,0.247101449,0.096376812,0.212318841,0.395652174,0.289855072,0.434782609,0.084057971,0.323188406,0.244202899,0.109599874,0.046205047
RobGleeson,254,255,2,237,254,7111,7620,0.056181182,0.067868916,59.34975107,23.32078399,14.81087678,0.176791793,0.163346825,0.093869188,0.046685196,0.174397278,0.180072151,0.094562742,97.69977307,38.40313599,1.479970616,0.258313852,0.309824874,0.43295672,1.375003062,0.995218124,0.468802976,0.315683392,0.726898523,0.601960784,0.064705882,0.384313725,0.333333333,0.407843137,0.280392157,0.345098039,0.482352941,0.421568627,0.466666667,0.037254902,0.452941176,0.396078431,0.151422512,0.068153239
RobGleeson,266,268,2,255,266,7651,7980,0.076946955,0.04536734,50.67159862,21.32937962,11.70325283,0.181312944,0.145096591,0.154189699,0.03912568,0.178833626,0.155884615,0.156038534,85.00830678,35.15517656,1.348209824,0.284360713,0.16631748,0.253353648,1.540705136,0.741245379,0.407005955,0.59559011,0.96571275,0.609090909,0.06969697,0.242424242,0.327272727,0.239393939,0.154545455,0.3,0.496969697,0.293939394,0.745454545,0.160606061,0.463636364,0.372727273,0.129688584,0.040509673
RobGleeson,270,272,2,268,270,8041,8100,0.033024939,0.036290045,11.84843978,14.09452299,14.63429946,0.114605887,0.069607394,0.031477306,0.04993499,0.111340426,0.077539842,0.032598659,20.08460242,23.61747081,1.138352758,0.018541457,0.149055827,1.484272683,2.872455167,2.514381833,0.904265452,0,0.79895375,1,0,0,0.983333333,1,0.616666667,0.983333333,0.866666667,0.233333333,0.666666667,0,0.933333333,0.416666667,0.072493408,0.019513985
RobGleeson,274,275,2,272,274,8161,8220,0.039182702,0.027323301,18.50705388,11.5066038,9.596544961,0.074541274,0.026360485,0.01414797,0.033008926,0.071858735,0.03044114,0.014742063,31.40735804,18.59362548,0,0,0.658706115,0.880343964,2.352269467,1.407398467,0.371696788,0.679761498,0.937600982,0,0.433333333,0.066666667,0.583333333,1,0.45,0.583333333,0.716666667,0.5,1,0,0.366666667,0.783333333,0.053953182,0.018445324
RobGleeson,288,293,2,275,288,8251,8640,0.038419889,0.037610456,53.9029547,15.06843079,10.68337574,0.124298687,0.098609302,0.088087704,0.031602301,0.124247474,0.114006017,0.087038463,87.3562696,24.167747,0.752439014,0.089749553,0.155947968,0.29172539,1.481350419,0.786590345,0.276550898,0.105984561,0.547760795,0.487179487,0.028205128,0.220512821,0.123076923,0.528205128,0.064102564,0.312820513,0.441025641,0.3,0.31025641,0.035897436,0.279487179,0.223076923,0.097977357,0.057945809
RussellHoward1,6,7,2,0,6,1,180,0.099802791,0.1105599,28.22034358,21.7329773,211.2244306,0.088631907,0.218153936,0.144596378,0.479936336,0.085985061,0.234501363,0.144679129,185.20029,94.95131516,0.453266471,0.051044883,0.554039136,0.087389381,0.948906794,0.691830622,0.507815473,0.505743232,0.658906014,0.166666667,0.644444444,0.538888889,0.327777778,0.527777778,0.438888889,0.405555556,0.344444444,0.516666667,0.716666667,0.2,0.155555556,0.283333333,0.126800924,0.160788715
RussellHoward1,13,14,2,7,13,211,390,0.053642235,0.059309783,54.61048142,10.24371124,15.60718023,0.099100618,0.207190447,0.080620518,0.039368384,0.097905774,0.224267944,0.078750206,78.58543635,13.25305122,1.425585094,0.514434208,0.246828019,0.12216094,1.175079392,0.694171583,0.272725868,0.153826329,0.659912474,0.538888889,0.583333333,0.677777778,0.211111111,0.366666667,0.205555556,0.288888889,0.088888889,0.661111111,0.761111111,0.044444444,0.438888889,0.477777778,0.057366274,0.032160556
RussellHoward1,22,23,2,14,22,421,660,0.106331011,0.103249497,26.37461201,67.68448784,17.92712017,0.160843114,0.151901556,0.046344048,0.044418001,0.153480131,0.162429143,0.046230456,37.90186742,100.1454209,1.131959998,0.361789776,0.455795319,0.077856433,0.95235487,0.700950443,0.371319713,0.215350803,0.896707551,0.5375,0.4625,0.920833333,0.233333333,0.425,0.270833333,0.354166667,0.341666667,0.620833333,0.670833333,0.279166667,0.5,0.525,0.059061618,0.025133393
RussellHoward1,28,29,2,23,28,691,840,0.056767901,0.079936736,49.8023027,10.88782429,20.23691402,0.140021584,0.25441966,0.07134944,0.052390367,0.137663508,0.267893044,0.070139922,72.39184257,13.90529523,0.185891201,0.042015813,0.871861181,0.041571731,0.723278291,0.098739874,0.105746365,0.276430418,0.837086277,0,0.673333333,0.773333333,0,0.44,0.213333333,0,0,0.346666667,0.586666667,0.18,0.366666667,0.54,0.072067243,0.065779509
RussellHoward1,37,38,2,29,37,871,1110,0.043752951,0.060562298,62.53406913,23.3839046,17.31590877,0.143931672,0.138207999,0.065740781,0.041128601,0.140812152,0.151166385,0.065497755,91.56843562,33.25632635,0.220049733,0.090815008,1.514661688,0.077715771,0.903668849,0.375242729,0.271294071,0.114191826,1.266068846,0.104166667,0.925,0.891666667,0.241666667,0.604166667,0.2375,0.154166667,0.15,0.645833333,0.6875,0.104166667,0.683333333,0.754166667,0.051421739,0.036901084
RussellHoward1,41,43,2,38,41,1141,1230,0.042521118,0.052071655,38.11373169,9.673622366,18.99782444,0.095465813,0.245178242,0.100361325,0.042013357,0.094571892,0.247602185,0.102139962,56.51686691,14.5594225,0.556479714,0.086270459,0.491984225,0.04486889,0.403848378,0.564927056,0.235965003,0.063863972,0.980683031,0.466666667,0.566666667,0.911111111,0.311111111,0.211111111,0.188888889,0.344444444,0.288888889,0.455555556,0.444444444,0,0.522222222,0.466666667,0.040977254,0.100011875
RussellHoward1,47,49,2,45,47,1351,1410,0.055197148,0.031262419,40.87124205,12.12521523,7.819068409,0.129564462,0.356422027,0.095811329,0.022051699,0.127791987,0.367893813,0.094824507,59.22421031,16.9085721,0.139332094,0.167613823,1.05062207,0.270881982,0.76246444,0.876781092,0.504226831,1.501038567,0.548453632,0,0.783333333,0.733333333,0.266666667,0.716666667,0.633333333,0.5,0.466666667,0.816666667,0.866666667,0.366666667,0.183333333,0.133333333,0.040433454,0.031097856
RussellHoward1,73,74,2,49,73,1471,2190,0.057856534,0.060582489,62.5837389,21.00208587,18.33708936,0.134461102,0.214950941,0.068195438,0.046951525,0.128946847,0.224924179,0.068720213,92.05649363,30.2584844,0.496272245,0.235132796,0.646495215,0.085239687,0.981698461,0.357887326,0.226219247,0.316028244,0.859614482,0.238888889,0.598611111,0.665277778,0.143055556,0.45,0.151388889,0.15,0.165277778,0.379166667,0.554166667,0.226388889,0.479166667,0.5125,0.074637653,0.036723336
RussellHoward1,80,81,2,74,80,2221,2400,0.056649163,0.075895023,43.61077003,25.57035974,13.09758837,0.123721611,0.182078347,0.129570487,0.032226005,0.120693916,0.194028007,0.129331803,64.06066605,37.02810916,0.51164316,0.028606278,0.237889712,0.009604765,0.990878965,0.340368953,0.178726148,0.068517601,1.042036754,0.727777778,0.444444444,0.766666667,0.088888889,0.344444444,0.144444444,0.055555556,0.061111111,0.494444444,0.733333333,0.088888889,0.472222222,0.544444444,0.051074763,0.06439571
RussellHoward1,87,88,2,81,87,2431,2610,0.058147147,0.079425396,16.34263151,34.78519674,17.56785812,0.172251863,0.13178192,0.051602907,0.041909318,0.170726402,0.143344566,0.053184707,23.46826188,49.21768244,0.348818729,0,0.870701927,0.101455977,1.124021548,0.333726395,0.125951651,0.164199656,0.898333326,0.227777778,0.766666667,0.866666667,0.144444444,0.433333333,0.333333333,0.222222222,0.15,0.438888889,0.8,0.088888889,0.577777778,0.488888889,0.020714087,0.02410842
RussellHoward1,106,107,2,88,106,2641,3180,0.133652019,0.141887823,50.36909363,79.91617558,65.06285722,0.278895314,0.250122976,0.127684533,0.174954314,0.273395632,0.261157279,0.130242164,67.45970849,108.0402343,0.98896425,0.25376925,0.086344161,0.170390451,0.265247234,0.504712005,0.243282305,0.375847939,0.65739353,0.314814815,0.25,0.687037037,0.114814815,0.131481481,0.201851852,0.22037037,0.146296296,0.333333333,0.542592593,0.057407407,0.22037037,0.168518519,0.089101016,0.073926233
RussellHoward1,123,124,2,107,123,3211,3690,0.05043663,0.058355065,72.30111973,24.93050967,60.05244071,0.217224124,0.179623594,0.085478084,0.104019417,0.211879182,0.189546596,0.08494331,83.41985916,25.98829679,0.483336435,0.16327472,0.308883385,0.188307187,0.987813171,0.484068329,0.398812127,0.578728412,0.980715408,0.285416667,0.464583333,0.51875,0.227083333,0.479166667,0.225,0.25,0.289583333,0.38125,0.7125,0.254166667,0.304166667,0.44375,0.04988998,0.037045582
RussellHoward1,135,137,2,124,135,3721,4050,0.035393113,0.037671787,56.56125724,15.4712707,25.27335842,0.117174899,0.267971725,0.108304938,0.040156424,0.113011149,0.277506223,0.107158034,59.52253321,15.0157167,1.305805108,0.57150023,1.025432927,0.053895001,0.6560134,0.37532602,0.101589416,0.40787835,0.672013835,0.487878788,0.563636364,0.851515152,0.242424242,0.43030303,0.215151515,0.190909091,0.163636364,0.218181818,0.484848485,0.148484848,0.354545455,0.281818182,0.064297747,0.016695194
RussellHoward1,147,148,2,137,147,4111,4410,0.124138193,0.138082379,160.8525941,42.23084829,80.22516232,0.157453292,0.196023908,0.080619629,0.095780808,0.154140639,0.203891952,0.082588838,168.5638356,38.75809635,0.377323264,0.17119052,0.111291356,0.090216749,0.304259671,0.220947072,0.213723331,0.332259371,0.344893636,0.163333333,0.14,0.44,0.05,0.143333333,0.043333333,0.113333333,0.096666667,0.093333333,0.44,0.143333333,0.1,0.163333333,0.047047148,0.047406024
RussellHoward1,160,163,2,148,160,4441,4800,0.097546697,0.103265263,130.9843337,40.02129517,60.75302319,0.168041399,0.298232135,0.153386225,0.071175443,0.161438771,0.303692968,0.151658914,131.9980859,40.68558775,0.124753241,0.171318866,0.885007618,0.105135307,0.703619525,0.227534003,0.42670211,0.613625522,0.512998001,0.094444444,0.725,0.383333333,0.097222222,0.613888889,0.288888889,0.058333333,0.202777778,0.183333333,0.372222222,0.222222222,0.116666667,0.244444444,0.028292197,0.050316665
RussellHoward1,167,170,2,163,167,4891,5010,0.085841411,0.077299988,39.74348565,74.16233081,23.2910298,0.22231145,0.080593234,0.065830612,0.035017661,0.212536556,0.085259062,0.065225326,46.43789477,85.74204106,0.076184966,0.005504343,1.079251122,0.076849318,1.511320742,0.332330001,0.119057603,0.132105985,0.56714291,0.05,0.858333333,0.25,0.208333333,0.808333333,0,0.091666667,0.116666667,0.191666667,0.516666667,0.241666667,0.241666667,0.35,0.024050371,0.017536477
RussellHoward1,176,178,2,170,176,5101,5280,0.06073804,0.042074185,70.43912842,29.96946768,34.66058335,0.268969093,0.172678387,0.183983597,0.049812218,0.262576068,0.185489725,0.185652767,80.19661044,34.0668347,0.420028743,0.047182249,0.301359313,0.614070465,1.061000359,0.612331607,0.504198245,0.417846392,0.762065653,0.416666667,0.616666667,0.544444444,0.405555556,0.594444444,0.327777778,0.316666667,0.327777778,0.555555556,0.561111111,0.311111111,0.388888889,0.355555556,0.045668343,0.045095559
RussellHoward1,195,197,2,178,195,5341,5850,0.066657128,0.066723589,75.42640808,36.54225895,43.73702072,0.216785563,0.25820221,0.113822619,0.063749614,0.209637755,0.268442986,0.1135274,84.16499881,43.03942268,0.7313383,0.338714363,0.596205459,0.093491963,0.56984779,0.147070333,0.243938584,0.766868542,0.714875112,0.307843137,0.623529412,0.619607843,0.064705882,0.274509804,0.096078431,0.02745098,0.156862745,0.166666667,0.72745098,0.194117647,0.166666667,0.368627451,0.06442958,0.032847527
RussellHoward1,200,201,2,197,200,5911,6000,0.039245235,0.049640826,59.20355305,7.661687944,21.47442473,0.170741762,0.274855874,0.10532415,0.033947288,0.169649641,0.28422256,0.109478099,68.54311128,8.623523802,0.705912939,0.054292424,1.024787091,0.005536103,1.022230928,0.205786262,0.178463507,0.872401713,0.4432567,0.144444444,1,0.688888889,0,0.522222222,0.2,0.077777778,0.022222222,0.122222222,0.733333333,0.277777778,0.111111111,0.255555556,0.022777612,0.02191675
RussellHoward1,203,204,2,201,203,6031,6090,0.039805654,0.032312695,29.27668335,9.228238231,17.95487356,0.123905063,0.152667243,0.066117054,0.028360141,0.120601132,0.162440499,0.066711068,33.68786024,10.63306883,0.02484212,0,0.524989828,0.032412192,0.93273395,0.313439652,0.119274901,0.329533702,0.741616898,0,0.833333333,0.883333333,0.2,0.7,0.233333333,0.166666667,0.116666667,0.366666667,0.5,0.3,0.25,0.466666667,0.01527307,0.031837971
RussellHoward1,213,214,2,204,213,6121,6390,0.072836302,0.068101612,67.54814661,47.88285398,22.58047887,0.161479965,0.092760513,0.063320161,0.034602596,0.158948488,0.099031667,0.061766084,77.65026911,55.8154388,0.706999915,0.244059324,0.253079149,0.112954596,1.200510366,0.47366571,0.21060008,0.147270385,0.870614277,0.359259259,0.540740741,0.603703704,0.218518519,0.618518519,0.081481481,0.3,0.181481481,0.255555556,0.47037037,0.296296296,0.444444444,0.507407407,0.043107861,0.019600572
RussellHoward1,219,220,2,214,219,6421,6570,0.074965776,0.069028463,69.32045658,56.10730289,22.05896414,0.152195895,0.214060451,0.12750203,0.034886214,0.148521674,0.228110179,0.126357575,80.44047697,64.85299409,0.540205967,0.155569439,0.052081842,0.170828856,0.753822983,0.709585808,0.295778001,0.20195431,0.28135219,0.226666667,0.113333333,0.746666667,0.326666667,0.346666667,0.173333333,0.373333333,0.246666667,0.206666667,0.26,0.233333333,0.3,0.24,0.028526337,0.038028857
RussellHoward1,231,232,2,220,231,6601,6930,0.091716859,0.092496158,143.6600704,71.53645122,32.21411672,0.11100138,0.177556999,0.085231996,0.050791252,0.109232201,0.18512855,0.08523239,158.9328237,78.86564604,0.926208253,0.10305778,0.457778069,0.048731018,0.834448313,0.353658283,0.290482376,0.379709392,0.826351513,0.654545455,0.678787879,0.733333333,0.106060606,0.442424242,0.121212121,0.142424242,0.142424242,0.306060606,0.496969697,0.266666667,0.303030303,0.457575758,0.054087383,0.028964081
RussellHoward1,260,262,2,232,260,6961,7800,0.075078638,0.083727568,93.25993227,48.39910379,69.81919422,0.207601457,0.404278671,0.166804332,0.098364023,0.205417408,0.413323211,0.168029114,102.1278651,49.95948192,1.184017774,0.468893487,0.566769585,0.150589595,0.668603925,0.365030035,0.315696461,0.762758678,0.766069772,0.469047619,0.594047619,0.608333333,0.070238095,0.397619048,0.263095238,0.08452381,0.121428571,0.270238095,0.6,0.296428571,0.220238095,0.267857143,0.05275791,0.061547386
RussellHoward1,270,271,2,262,270,7861,8100,0.047108769,0.040846898,21.93054946,16.15344968,52.35028659,0.109378327,0.604740727,0.284266995,0.078066936,0.108179402,0.612032291,0.28320035,22.37130012,13.24159514,2.337482601,0.850380155,0.833682423,0.101287233,0.060550604,0.609223794,0.393315378,1.815005662,0.515020536,0.704166667,0.858333333,0.625,0.091666667,0.1125,0.75,0.216666667,0.141666667,0.075,0.704166667,0.145833333,0.108333333,0.070833333,0.024868109,0.067910518
RussellHoward1,306,308,2,271,306,8131,9180,0.048225282,0.049173556,90.3997742,26.14379741,41.50300021,0.143714648,0.243211467,0.150261561,0.055899778,0.141384093,0.252357352,0.148942977,98.31213134,27.25247644,0.456674332,0.112088736,0.608329704,0.196495587,1.107645108,0.492935511,0.324071301,0.316070603,0.91090956,0.268571429,0.636190476,0.619047619,0.251428571,0.616190476,0.343809524,0.237142857,0.24,0.420952381,0.56,0.267619048,0.378095238,0.476190476,0.044626846,0.03931745
